id,type,locality,activation_date,latitude,longitude,lease_type,gym,lift,swimming_pool,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,amenities,water_supply,building_type,balconies,rent,deposit
ff8081815bcdf0a2015bce341b851bec,BHK1,Madiwala,2018-06-08 18:26:00,12.924719371058071,77.61729672353259,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,450,5.0,1,N,1.0,2,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,11000,80000.0
ff808181605f3aa201605f7082ef1bda,BHK1,Virat Nagar,2017-12-16 19:06:35,12.903480700000005,77.62063410304107,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,450,1.0,1,N,1.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,8500,50000.0
ff808181622a0f5901622a120e6e00c4,BHK1,"Jayanagar, 1st Block",2018-04-05 12:47:18,12.939276497764261,77.59236060919261,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1,E,1.0,3,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,11500,100000.0
ff80818153c73eb70153c856d2b91503,BHK2,Prashant Nagar,2017-09-24 15:17:07,12.981369039425598,77.53321753743444,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,4.0,1,E,3.0,2,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,11000,110000.0
ff808181620eb61601621535db471fec,BHK1,Doddanekkundi,2018-03-24 18:39:45,12.9745385,77.68055379999998,ANYONE,0,0,0,0,SEMI_FURNISHED,FOUR_WHEELER,500,10.0,1,S,1.0,2,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":true,""PB"":false,""VP"":false}",CORPORATION,IH,1.0,10000,50000.0
ff808181642b54a301642d4455be2dae,BHK2,Vimanapura,2018-06-28 15:45:50,12.962866053034176,77.67506633068842,FAMILY,0,0,0,1,NOT_FURNISHED,BOTH,800,5.0,2,E,0.0,1,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":true,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,1.0,14000,100000.0
ff8081814f636256014f63b040a002e2,BHK2,kadugodi,2018-05-28 22:35:02,12.983554036406133,77.76240798717184,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,1100,3.0,2,N,1.0,2,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":true,""STP"":false,""HK"":true,""PB"":false,""VP"":true}",CORP_BORE,IF,1.0,12500,60000.0
ff8081815db1d530015db2d4be231aad,BHK4,"Ambalipura,Harlur",2017-08-29 15:15:30,12.9171352,77.67233309999999,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,2425,0.0,4,E,4.0,2,12.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":true,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",BOREWELL,AP,1.0,49000,330000.0
ff80818163f29b220163f3fe5e02702d,BHK3,Varthur,2018-06-12 19:41:01,12.9320824,77.74806089999993,ANYONE,0,0,1,1,SEMI_FURNISHED,BOTH,2200,0.0,4,E,4.0,0,0.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":true,""INTERCOM"":false,""POOL"":true,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":true,""PB"":false,""VP"":false}",BOREWELL,IH,2.0,27000,200000.0
ff80818164793b3001647cdd02bd2a97,BHK2,Kathriguppe,2018-07-27 11:01:58,12.926537941663065,77.55126584484401,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,840,10.0,2,E,2.0,2,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IH,0.0,12000,100000.0
ff8081815f62d9e5015f683f14ab6bdb,BHK2,Mahadevapura,2017-10-29 21:43:59,12.990729724053262,77.68052803451542,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,1500,5.0,2,E,2.0,1,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,1.0,15000,100000.0
ff80818161c931200161cb5503922a4c,BHK2,Vijaya Nagar,2018-02-25 17:42:17,12.9784603463101,77.53117912059031,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1000,4.0,2,E,2.0,2,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,16000,200000.0
ff808181617a2e0401617e0de17a77c4,BHK2,Marathahalli,2018-02-25 19:38:35,12.941806396973426,77.6968369613769,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1060,5.0,2,N,2.0,1,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",BOREWELL,AP,2.0,17000,100000.0
ff808181622f11e901622f2e51e005b7,BHK2,HAL 3rd Stage,2018-04-29 19:08:01,12.974878444150438,77.6497528288361,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,750,10.0,1,E,2.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,15000,100000.0
ff8081815f450d2a015f45352c0c05aa,BHK2,Jagadish Nagar,2017-10-23 21:03:25,12.97028325045935,77.66484755964599,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,850,11.0,2,W,2.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":true,""STP"":false,""HK"":true,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,14000,75000.0
ff8081816253811501625829ed49647f,BHK2,"Nallurhalli,Whitefield",2018-03-26 15:17:04,12.9725374,77.73403119999998,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1210,1.0,2,S,2.0,4,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":true,""POOL"":false,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":false,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",CORP_BORE,AP,1.0,23000,150000.0
ff8081815e1d947c015e224a68c73c06,BHK1,Kumaraswamy Layout,2017-08-27 14:00:29,12.904934927478235,77.56291011904909,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,500,0.0,1,E,1.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,9000,50000.0
ff80818164d1b3c60164d5ff95c62b47,BHK2,"Ideal Homes Layout, RR Nagar, Bengaluru, Karnataka, India",2018-07-26 17:36:32,12.9329697,77.51386289999998,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1175,3.0,2,E,4.0,1,4.0,"{""HK"":false,""PARK"":false,""LIFT"":true,""PB"":false,""INTERNET"":false,""GYM"":true,""FS"":true,""SECURITY"":true,""INTERCOM"":false,""POOL"":true,""AC"":false,""SC"":false}",CORP_BORE,AP,1.0,15700,140000.0
ff808181629acf750162a473e6404467,BHK3,Vijaya Nagar,2018-04-09 16:14:30,12.962614477401907,77.54063554888991,FAMILY,0,0,0,1,SEMI_FURNISHED,NONE,1200,0.0,2,N,2.0,1,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,20000,200000.0
ff8081815ffe4748015ffed2af4c1ac0,BHK2,"Kadubeesanahalli,",2017-11-28 10:40:25,12.933708,77.6999725,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1220,0.0,2,W,3.0,1,5.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":false,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":true,""STP"":true,""HK"":false,""PB"":true,""VP"":false}",BOREWELL,AP,2.0,23000,200000.0
ff8081815e4b830f015e4b8a88de0114,BHK2,Kachamaranahalli,2017-09-10 14:05:14,12.917748399999999,77.7271356,ANYONE,1,1,1,0,SEMI_FURNISHED,BOTH,1468,0.0,2,N,2.0,3,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":true,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",BOREWELL,AP,2.0,16000,150000.0
ff8081815f066f5d015f068f1c1e0dcd,BHK2,Vijaya Nagar,2017-10-10 20:25:16,12.975551800000002,77.53133120000007,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1800,9.0,2,E,2.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,22000,200000.0
ff8081815ea43a16015ea7ede8d03fd6,BHK3,"Halanayakanahalli, Bengaluru, Karnataka, India",2018-01-03 16:24:32,12.902482800000001,77.68532920000007,FAMILY,1,0,1,1,FULLY_FURNISHED,BOTH,2700,11.0,4,N,3.0,1,1.0,"{""LIFT"":false,""GYM"":true,""INTERNET"":true,""AC"":true,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":true,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",BOREWELL,IH,0.0,47500,300000.0
ff80818154bd9db40154bf46a38b2817,BHK2,B Narayanapura,2018-07-15 12:56:44,12.99938154504279,77.68280837249142,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,1200,5.0,2,E,2.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,15000,80000.0
ff8081815f86985c015f86d0a7c12071,BHK3,HSR Layout,2017-11-28 21:11:14,12.910474437140833,77.64496725581968,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,2100,10.0,3,N,10.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",CORPORATION,IH,3.0,40000,240000.0
ff8081815ee162e6015ee1d6a4cd263f,BHK2,Jayanagar,2017-10-03 17:47:05,12.922068871352296,77.58804560185241,ANYONE,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,500,0.0,2,E,0.0,3,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,15000,150000.0
ff80818161dcd3aa0161dce8fe2b05ed,BHK3,Rajarajeshwarinagar,2018-02-28 21:21:54,12.925803555510381,77.51242539444273,FAMILY,0,1,0,0,SEMI_FURNISHED,BOTH,2000,8.0,2,N,3.0,1,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":true,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",CORP_BORE,AP,3.0,18000,150000.0
ff808181553aee5e0155448c665e1cab,BHK2,Thyagaraja Nagar,2018-03-27 16:16:28,12.931807521899435,77.56726866134227,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,7.0,1,E,2.0,2,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,8500,50000.0
ff8081815c45199d015c48e34a9131ab,BHK3,Adugodi,2017-07-12 16:38:17,12.941580613139696,77.60732708710248,ANYONE,1,0,0,1,SEMI_FURNISHED,BOTH,1700,8.0,2,E,5.0,2,3.0,"{""LIFT"":false,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":true,""PB"":true,""VP"":false}",CORP_BORE,IF,1.0,25000,250000.0
ff80818160e90ff60160e9d379f64cec,BHK2,Basavanagudi,2018-01-20 17:30:54,12.943289130588536,77.57152584302641,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,650,1.0,1,W,1.0,2,3.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":true,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,21000,150000.0
ff80818159bd40210159c03c1c9a6b97,BHK1,JP Nagar,2018-02-25 13:21:21,12.914290975136733,77.59318675214956,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,600,10.0,1,E,1.0,2,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,12000,50000.0
ff80818155583466015558c6b4111bdf,BHK2,Basavanagudi,2018-06-30 11:20:59,12.931874510264125,77.56727201410355,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,2,E,2.0,0,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":false,""RWH"":true,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,2.0,12000,150000.0
ff8081815672ecad0156745e210a5467,BHK1,Attiguppe,2018-02-07 20:31:06,12.960955880373776,77.5282641760574,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,500,4.0,1,N,2.0,3,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,11000,110000.0
ff808181550b5f7b01550cdcb18322b0,BHK1,Whitefield Hope Farm Junction,2018-04-10 16:37:57,12.95918465,77.73577881,ANYONE,1,1,0,0,FULLY_FURNISHED,BOTH,1200,6.0,1,E,1.0,4,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":true,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":true,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",CORP_BORE,AP,1.0,25000,250000.0
ff8081815f24266a015f24493d070d8f,BHK1,Thubarahalli,2017-12-13 13:35:01,12.948676035822716,77.71795523135222,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,1.0,1,E,1.0,1,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":true,""PB"":false,""VP"":false}",BOREWELL,IF,1.0,13000,30000.0
ff808181637798130163825c85bf7ac4,BHK2,Bellandur,2018-05-22 15:52:16,12.9263287423796,77.6756163583359,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,800,0.0,2,S,2.0,5,5.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":true,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,AP,1.0,25000,125000.0
ff80818161d18fd30161d2469c8f0062,BHK2,Vimanapura,2018-02-27 11:25:24,12.964800487984865,77.67384875092624,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,939,7.0,2,W,2.0,2,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,AP,1.0,15000,100000.0
ff8081815fdc7421015fdd1e6e7f322f,BHK3,Rustam Bagh Layout,2017-11-21 11:53:47,12.955962370205825,77.64856497976234,ANYONE,0,1,0,0,FULLY_FURNISHED,BOTH,1800,5.0,3,E,3.0,3,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":true,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",CORP_BORE,AP,3.0,40000,250000.0
ff8081815eaeb46f015eb29fa02c4684,BHK1,Whitefield,2017-09-29 11:09:14,12.970134029234872,77.73542621349179,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,900,10.0,1,E,1.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,12000,60000.0
ff80818157e227910157e77382321beb,BHK2,Bellandur,2018-01-29 21:25:21,12.927266738327539,77.68650377036136,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1160,5.0,2,W,4.0,4,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",BOREWELL,AP,3.0,22000,120000.0
ff808181627abcdd01627fca516c540b,BHK4,RR Nagar,2018-04-01 14:37:01,12.915267409125244,77.52092962149595,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,2400,12.0,4,N,5.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IH,1.0,30000,300000.0
ff808181646a063f01646a377c8126dd,BHK3,Gunjur Palya,2018-07-05 17:25:14,12.9220177,77.722116,FAMILY,1,1,1,1,FULLY_FURNISHED,BOTH,1400,0.0,2,E,3.0,1,6.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",BOREWELL,AP,2.0,22000,132000.0
ff8081814cdd1de0014cdf63b26302ad,BHK2,Vijayanagar,2018-06-04 15:30:36,12.971571,77.5364912,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,20.0,2,E,2.0,2,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",BOREWELL,IF,0.0,14000,100000.0
ff80818160ea556b0160f3a09c465ead,BHK3,BTM Layout,2018-01-19 21:27:21,12.916552382285616,77.61820706808817,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1300,15.0,2,W,4.0,1,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":true,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":true,""HK"":true,""PB"":false,""VP"":false}",CORP_BORE,AP,1.0,25000,200000.0
ff8081816468cf320164698c90613b27,RK1,Jayanagar,2018-07-19 17:51:18,12.93283477317766,77.58707610370482,ANYONE,0,0,0,0,FULLY_FURNISHED,TWO_WHEELER,300,1.0,1,E,1.0,4,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,AP,0.0,10000,50000.0
ff80818153454433015345991f180846,BHK2,HSR Layout,2018-07-18 14:19:04,12.913627078443868,77.62530187546305,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,600,0.0,2,W,2.0,3,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,AP,0.0,15000,70000.0
